#{"t_start": 1701292413.9755702, "env_id": null}
r,l,t
-11.37,7,217.288865
-11.06,4,217.303375
-11.56,9,217.334376
-11.06,4,217.349919
-11.17,5,217.368917
-11.37,7,217.408205
-11.16,5,217.432201
-11.46,8,217.461754
-11.06,4,217.476772
-11.15,5,217.496766
-11.06,4,217.511277
-11.59,9,217.564277
-11.06,4,217.580276
-11.16,5,217.61179
-11.16,5,217.642791
-11.06,4,217.667791
-11.06,4,217.694793
-11.25,6,217.731306
-11.06,4,217.746305
-11.28,6,217.767306
-11.28,6,217.789312
-11.17,5,217.807822
-11.33,7,217.832211
-11.27,6,217.854202
-11.4,7,217.895695
-11.06,4,217.91936
-11.78,11,217.955643
-11.17,5,217.973654
-11.31,7,217.999153
-11.24,6,218.02116
-11.27,6,218.042732
-11.17,5,218.060732
-11.26,6,218.082765
-11.14,5,218.100817
-11.06,4,218.116815
-11.26,6,218.141368
-11.66,10,218.176368
-11.26,6,218.214882
-11.36,7,218.239883
-11.15,5,218.270883
-11.47,8,218.2989
-11.26,6,218.334414
-11.06,4,218.360415
-11.06,4,218.385361
-11.16,5,218.403629
-11.14,5,218.42163
-11.17,5,218.43963
-11.25,6,218.46163
-11.47,8,218.489634
-11.17,5,218.508142
-11.06,4,218.534142
-11.16,5,218.567144
-11.3,6,218.58915
-11.26,6,218.628412
-11.16,5,218.663413
-11.14,5,218.681412
-11.26,6,218.702927
-11.06,4,218.717933
-11.36,7,218.75993
-11.06,4,218.774927
-11.16,5,218.793933
-11.23,6,218.815443
-11.24,6,218.835996
-11.16,5,218.855002
-11.06,4,218.880467
-11.06,4,218.908992
-11.52,8,218.937536
-11.84,11,218.994637
-11.45,8,219.02263
-11.25,6,219.044625
-11.3,6,219.067213
-11.06,4,219.083761
-11.16,5,219.103285
-11.06,4,219.119282
-11.06,4,219.135283
-11.23,6,219.173138
-11.3,6,219.211657
-11.32,7,219.235657
-11.17,5,219.255656
-11.14,5,219.286661
-11.26,6,219.307173
-11.17,5,219.326173
-11.15,5,219.344173
-11.17,5,219.362173
-11.37,7,219.387715
-11.06,4,219.403227
-11.46,8,219.431997
-11.36,7,223.068918
-11.4,7,223.114429
-11.17,5,223.144888
-11.15,5,223.164256
-11.17,5,223.183249
-11.16,5,223.202318
-11.06,4,223.217326
-11.15,5,223.235323
-11.15,5,223.254297
-11.15,5,223.278296
-11.06,4,223.302354
-11.06,4,223.32691
-11.15,5,223.357909
-11.48,8,223.384908
-11.06,4,223.398912
-11.5,8,223.424421
-11.26,6,223.443987
-11.17,5,223.461988
-11.06,4,223.476988
-11.37,7,223.500425
-11.06,4,223.515459
-11.4,7,223.539459
-11.14,5,223.55803
-11.06,4,223.572032
-11.37,7,223.616546
-11.06,4,223.641546
-11.06,4,223.667546
-11.06,4,223.692551
-11.17,5,223.710061
-11.14,5,223.727061
-11.06,4,223.742072
-11.15,5,223.77206
-11.26,6,223.809573
-11.26,6,223.830576
-11.33,7,223.853574
-11.16,5,223.870574
-11.06,4,223.885574
-11.16,5,223.903085
-11.06,4,223.929818
-11.59,9,223.959362
-11.17,5,223.977362
-11.27,6,223.998368
-11.26,6,224.01888
-11.06,4,224.032882
-11.06,4,224.05988
-11.27,6,224.096885
-11.26,6,224.118333
-11.35,7,224.142906
-11.26,6,224.164906
-11.39,7,224.187904
-11.26,6,224.209288
-11.36,7,224.232868
-11.15,5,224.250465
-11.16,5,224.268308
-11.15,5,224.285884
-11.17,5,224.303021
-11.26,6,224.324152
-11.4,7,224.347153
-11.16,5,224.365717
-11.06,4,224.380717
-11.14,5,224.413232
-11.37,7,224.458231
-11.06,4,224.484904
-11.15,5,224.516536
-11.06,4,224.531535
-11.15,5,224.550534
-11.06,4,224.566537
-11.17,5,224.584537
-11.06,4,224.600542
-11.3,6,224.621052
-11.06,4,224.637051
-11.17,5,224.655053
-11.34,7,224.68505
-11.14,5,224.716573
-11.35,7,224.741573
-11.25,6,224.763573
-11.06,4,224.792576
-11.06,4,224.810899
-11.49,8,224.838898
-11.25,6,224.860899
-11.06,4,224.875904
-11.14,5,224.894903
-11.15,5,224.913411
-11.06,4,224.930412
-11.23,6,224.951971
-11.31,7,224.994682
-11.06,4,225.010192
-11.17,5,225.028764
-11.26,6,225.049762
-11.59,9,225.079763
-11.27,6,225.116294
-11.06,4,225.142278
-11.26,6,225.163278
-11.43,7,225.188139
-11.26,6,225.210211
-11.14,5,225.228212
-11.49,8,225.256211
-11.25,6,225.277222
-11.06,4,225.292216
-11.14,5,225.310363
-11.52,8,225.361939
-11.17,5,225.393949
-11.47,8,225.422468
-11.4,7,225.448467
-11.15,5,225.466466
-11.06,4,225.48147
-11.5,8,225.530535
-11.06,4,225.546408
-11.06,4,225.561408
-11.37,7,225.58641
-11.6,9,225.63947
-11.15,5,225.671472
-11.43,8,225.721984
-11.51,8,225.750984
-11.06,4,225.766985
-11.78,11,225.804495
-11.26,6,225.825503
-11.06,4,225.840502
-11.06,4,225.856503
-11.36,7,225.898506
-11.28,6,225.934019
-11.49,8,225.981744
-11.06,4,226.006834
-11.16,5,226.037834
-11.56,9,226.091842
-11.36,7,226.116347
-11.06,4,226.130348
-11.06,4,226.157349
-11.14,5,226.1749
-11.14,5,226.192921
-11.15,5,226.22442
-11.27,6,226.245943
-11.65,10,226.27951
-11.5,8,226.305748
-11.06,4,226.330744
-11.06,4,226.35644
-11.26,6,226.392444
-11.06,4,226.418489
-11.15,5,226.449491
-11.16,5,226.466491
-11.25,6,226.503494
-11.06,4,226.529605
-11.38,7,226.553193
-11.14,5,226.570766
-11.16,5,226.588767
-11.25,6,226.609285
-11.24,6,226.630284
-11.56,9,226.660284
-11.06,4,226.674285
-11.06,4,226.689284
-11.15,5,226.705818
-11.99,12,226.745802
-11.24,6,226.766804
-11.14,5,226.784801
-11.3,6,226.806323
-11.06,4,226.820324
-11.06,4,226.835322
-11.15,5,226.853323
-11.06,4,226.886322
-11.14,5,226.90584
-11.59,9,226.936841
-11.06,4,226.951843
-11.14,5,226.982402
-11.16,5,227.000328
-11.06,4,227.01484
-11.27,6,227.05242
-11.14,5,227.083421
-11.06,4,227.108935
-11.06,4,227.133935
-11.45,8,227.160936
-11.06,4,227.175936
-11.06,4,227.19094
-11.14,5,227.209356
-11.45,8,227.235926
-11.28,6,227.256929
-11.27,6,227.278927
-11.06,4,227.293934
-11.15,5,227.312444
-11.56,8,227.360707
-11.06,4,227.386706
-11.38,7,227.431222
-11.35,7,227.474221
-11.06,4,227.500227
-11.16,5,227.533908
-11.06,4,227.551907
-11.06,4,227.566907
-11.34,7,227.591523
-11.17,5,227.610037
-11.16,5,227.632035
-11.36,7,227.656611
-11.06,4,227.671611
-11.06,4,227.687613
-11.06,4,227.714127
-11.15,5,227.749128
-11.17,5,227.780126
-11.16,5,227.811641
-11.17,5,227.84364
-11.06,4,227.869639
-11.26,6,227.90688
-11.34,7,227.95088
-11.4,7,227.994634
-11.17,5,228.014703
-11.14,5,228.048704
-11.39,7,228.091708
-11.26,6,228.128223
-11.48,8,228.15722
-11.17,5,228.18922
-11.16,5,228.207306
-11.06,4,228.233315
-11.06,4,228.251315
-11.47,8,228.279664
-11.23,6,228.316737
-11.4,7,228.353317
-11.26,6,228.381365
-11.37,7,228.414877
-11.36,7,228.449468
-11.06,4,228.468472
-11.37,7,228.493484
-11.4,7,228.519984
-11.5,8,228.547984
-11.06,4,228.562907
-11.06,4,228.578903
-11.27,6,228.601472
-11.15,5,228.621983
-11.16,5,228.639984
-11.23,6,228.661984
-11.25,6,228.683983
-11.06,4,228.699989
-11.23,6,228.7235
-11.06,4,228.74052
-11.15,5,228.7595
-11.4,7,228.7845
-11.37,7,228.809022
-11.55,9,228.841021
-11.06,4,228.867022
-11.15,5,228.887021
-11.06,4,228.904027
-11.15,5,228.922538
-11.06,4,228.937536
-11.49,8,228.965536
-11.14,5,228.984116
-11.14,5,229.002124
-11.25,6,229.024805
-11.06,4,229.053815
-11.37,7,229.099357
-11.27,6,229.121867
-11.28,6,229.142869
-11.35,7,229.168868
-11.14,5,229.186867
-11.3,6,229.208381
-11.67,10,229.242545
-11.15,5,229.277085
-11.17,5,229.295092
-11.27,6,229.3176
-11.48,8,229.368359
-11.3,6,229.406433
-11.17,5,229.425442
-11.15,5,229.444443
-11.15,5,233.165048
-11.15,5,233.182048
-11.06,4,233.197056
-11.14,5,233.214577
-11.24,6,233.234741
-11.23,6,233.254737
-11.16,5,233.272737
-11.06,4,233.286738
-11.4,7,233.309259
-11.81,11,233.372134
-11.25,6,233.40864
-11.36,7,233.446177
-11.14,5,233.463174
-11.38,7,233.485179
-11.06,4,233.501181
-11.3,6,233.52069
-11.17,5,233.53869
-11.26,6,233.55869
-11.06,4,233.572691
-11.22,6,233.593698
-11.27,6,233.613208
-11.39,7,233.637208
-11.15,5,233.667774
-11.25,6,233.702777
-11.37,7,233.744995
-11.46,8,233.771563
-11.15,5,233.788561
-11.62,9,233.817077
-11.06,4,233.832078
-11.06,4,233.84608
-11.47,8,233.872077
-11.25,6,233.893077
-11.06,4,233.907095
-11.06,4,233.921611
-11.06,4,233.935612
-11.49,8,233.961612
-11.48,8,233.987622
-11.59,9,234.017123
-11.25,6,234.038152
-11.17,5,234.055155
-11.17,5,234.07273
-11.47,8,234.098735
-11.38,7,234.122245
-11.16,5,234.139246
-11.56,8,234.166245
-11.06,4,234.191248
-11.06,4,234.205252
-11.06,4,234.219763
-11.27,6,234.239762
-11.74,10,234.271762
-11.27,6,234.291762
-11.37,7,234.315283
-11.06,4,234.329298
-11.06,4,234.353842
-11.06,4,234.378842
-11.15,5,234.410532
-11.36,7,234.452106
-11.06,4,234.47679
-11.37,6,234.498795
-11.06,4,234.513304
-11.06,4,234.537843
-11.27,6,234.55886
-11.06,4,234.573844
-11.15,5,234.590843
-11.28,6,234.627358
-11.06,4,234.641371
-11.43,7,234.665358
-11.14,5,234.683358
-11.15,5,234.701023
-11.06,4,234.715534
-11.15,5,234.733651
-11.25,6,234.753652
-11.3,6,234.774653
-11.15,5,234.791653
-11.25,6,234.812164
-11.14,5,234.846164
-11.45,8,234.895172
-11.16,5,234.941569
-11.06,4,234.957562
-11.06,4,234.983556
-11.14,5,235.001496
-11.35,7,235.045002
-11.39,7,235.086551
-11.06,4,235.112789
-11.36,7,235.138788
-11.25,6,235.177353
-11.15,5,235.208356
-11.17,5,235.238866
-11.58,9,235.268867
-11.27,6,235.29087
-11.14,5,235.308872
-11.28,6,235.329386
-11.36,7,235.354388
-11.17,5,235.372416
-11.28,6,235.393985
-11.39,7,235.417515
-11.15,5,235.449293
-11.3,6,235.487413
-11.14,5,235.505414
-11.26,6,235.526919
-11.15,5,235.544919
-11.17,5,235.57592
-11.17,5,235.59392
-11.06,4,235.609926
-11.06,4,235.625442
-11.36,7,235.650442
-11.37,7,235.67544
-11.06,4,235.691004
-11.06,4,235.710521
-11.8,11,235.770245
-11.64,9,235.824314
-11.16,5,235.856315
-11.06,4,235.881315
-11.37,7,235.923831
-11.14,5,235.95584
-11.06,4,235.981829
-11.15,5,236.012342
-11.69,10,236.070298
-11.16,5,236.100847
-11.6,9,236.158356
-11.51,8,236.207361
-11.14,5,236.237872
-11.36,7,236.262875
-11.47,8,236.290879
-11.17,5,236.30888
-11.16,5,236.339391
-11.06,4,236.365392
-11.17,5,236.387946
-11.06,4,236.402949
-11.16,5,236.433071
-11.15,5,236.46365
-11.35,7,236.506898
-11.06,4,236.531407
-11.17,5,236.549983
-11.34,6,236.58698
-11.26,6,236.607986
-11.27,6,236.628497
-11.37,7,236.652498
-11.15,5,236.670499
-11.58,9,236.700503
-11.16,5,236.719016
-11.36,7,236.744633
-11.27,6,236.767199
-11.06,4,236.783196
-11.16,5,236.804204
-11.15,5,236.836714
-11.35,7,236.882714
-11.06,4,236.897722
-11.17,5,236.917235
-11.35,7,236.941236
-11.68,10,236.975236
-12.11,13,237.019748
-11.28,6,237.041748
-11.3,6,237.063749
-11.06,4,237.089312
-11.17,5,237.121683
-11.46,8,237.173232
-11.17,5,237.204237
-11.06,4,237.218749
-11.06,4,237.244747
-11.06,4,237.269749
-11.27,6,237.305754
-11.27,6,237.342267
-11.27,6,237.364265
-11.06,4,237.378264
-11.14,5,237.411009
-11.14,5,237.428164
-11.4,7,237.453727
-11.37,7,237.477693
-11.25,6,237.498698
-11.06,4,237.512764
-11.37,7,237.537763
-11.06,4,237.551762
-11.06,4,237.566764
-11.06,4,237.581764
-11.25,6,237.602769
-11.15,5,237.633278
-11.36,7,237.657277
-11.25,6,237.678277
-11.14,5,237.696277
-11.16,5,237.713795
-11.06,4,237.727795
-11.06,4,237.743361
-11.16,5,237.760362
-11.06,4,237.775951
-11.16,5,237.794827
-11.25,6,237.817341
-11.14,5,237.842343
-11.06,4,237.857907
-11.15,5,237.891907
-11.17,5,237.911429
-11.06,4,237.926435
-11.37,7,237.951438
-11.25,6,237.975435
-11.35,7,238.001441
-11.26,6,238.023951
-11.25,6,238.045954
-11.06,4,238.061951
-11.15,5,238.08127
-11.06,4,238.108277
-11.16,5,238.128355
-11.16,5,238.155166
-11.06,4,238.171163
-11.06,4,238.188163
-11.14,5,238.221678
-11.53,8,238.275678
-11.06,4,238.296678
-11.28,6,238.320198
-11.15,5,238.339197
-11.15,5,238.358194
-11.06,4,238.374201
-11.49,8,238.403203
-11.16,5,238.422264
-11.06,4,238.438274
-11.06,4,238.453273
-11.06,4,238.468273
-11.25,6,238.489999
-11.06,4,238.505004
-11.26,6,238.525497
-11.15,5,238.544497
-11.39,7,238.571057
-11.06,4,238.597059
-11.23,6,238.620576
-11.27,6,238.647576
-11.3,6,238.677577
-11.06,4,238.695577
-11.06,4,238.712088
-11.06,4,238.728096
-11.16,5,238.747096
-11.17,5,238.766117
-11.15,5,238.785968
-11.34,7,238.810545
-11.24,6,238.836061
-11.22,6,238.859061
-11.25,6,238.89006
-11.06,4,238.911067
-11.59,9,238.94758
-11.06,4,238.963581
-11.06,4,238.980582
-11.15,5,239.006596
-11.06,4,239.023102
-11.06,4,239.041101
-11.14,5,239.061102
-11.06,4,239.077101
-11.25,6,239.099106
-11.17,5,239.119623
-11.16,5,239.13962
-11.06,4,239.158181
-11.27,6,239.188684
-11.26,6,239.220202
-11.27,6,239.245203
-11.7,10,239.311206
-11.24,6,239.350721
-11.14,5,239.37172
-11.06,4,239.388719
-11.06,4,239.404725
-11.27,6,239.426234
-11.06,4,239.442233
-11.06,4,239.457901
-11.3,6,243.179435
-11.25,6,243.200429
-11.26,6,243.21994
-11.16,5,243.237943
-11.28,6,243.258941
-11.48,8,243.285941
-11.26,6,243.307952
-11.3,6,243.327973
-11.3,7,243.350537
-11.69,10,243.383354
-11.06,4,243.398144
-11.23,6,243.418683
-11.46,8,243.465673
-11.25,6,243.501679
-11.06,4,243.516114
-11.15,5,243.533889
-11.34,7,243.557047
-11.46,8,243.582599
-11.17,5,243.600602
-11.06,4,243.625113
-11.16,5,243.643113
-11.16,5,243.660114
-11.16,5,243.677114
-11.14,5,243.695115
-11.28,6,243.71663
-11.14,5,243.734629
-11.16,5,243.754629
-11.17,5,243.78563
-11.4,7,243.809633
-11.25,6,243.831143
-11.06,4,243.845688
-11.55,9,243.877697
-11.25,6,243.897696
-11.23,6,243.917712
-11.06,4,243.932712
-11.36,7,243.956301
-11.69,10,243.988303
-11.3,6,244.009309
-11.14,5,244.026819
-11.27,6,244.046822
-11.06,4,244.07182
-11.06,4,244.084819
-11.06,4,244.099839
-11.06,4,244.11433
-11.5,8,244.141338
-11.37,7,244.165337
-11.37,7,244.189339
-11.15,5,244.207346
-11.3,6,244.227853
-11.15,5,244.245851
-11.06,4,244.259852
-11.26,6,244.279853
-11.26,6,244.300859
-11.25,6,244.321371
-11.06,4,244.335371
-11.06,4,244.350368
-11.15,5,244.36837
-11.81,11,244.407337
-11.26,6,244.4362
-11.36,7,244.480207
-11.34,7,244.504771
-11.3,6,244.52628
-11.06,4,244.541842
-11.27,6,244.563432
-11.14,5,244.581432
-11.06,4,244.597108
-11.14,5,244.628187
-11.37,7,244.652187
-11.06,4,244.667736
-11.4,7,244.691738
-11.17,5,244.72225
-11.06,4,244.737251
-11.15,5,244.755251
-11.06,4,244.770252
-11.28,6,244.791249
-11.06,4,244.805255
-11.81,11,244.841767
-11.56,8,244.868766
-11.4,7,244.913061
-11.5,8,244.962131
-11.43,7,245.004156
-11.06,4,245.030652
-11.06,4,245.046654
-11.25,6,245.067652
-11.17,5,245.085651
-11.3,6,245.106655
-11.06,4,245.132169
-11.14,5,245.151169
-11.26,6,245.172169
-11.17,5,245.190171
-11.36,7,245.213175
-11.06,4,245.228687
-11.36,7,245.255687
-11.06,4,245.269687
-11.37,7,245.293688
-11.27,6,245.315203
-11.27,6,245.352211
-11.27,6,245.372211
-11.38,7,245.39621
-11.16,5,245.413214
-11.36,7,245.437734
-11.14,5,245.470032
-11.16,5,245.487213
-11.06,4,245.502216
-11.06,4,245.516726
-11.27,6,245.538726
-11.06,4,245.554726
-11.14,5,245.572606
-11.14,5,245.590892
-11.06,4,245.606451
-11.06,4,245.621522
-11.27,6,245.643523
-11.5,8,245.670522
-11.06,4,245.685522
-11.22,6,245.722036
-11.17,5,245.740036
-11.06,4,245.755042
-11.16,5,245.77404
-11.06,4,245.789035
-11.06,4,245.816237
-11.06,4,245.841237
-11.06,4,245.867237
-11.06,4,245.892805
-11.06,4,245.918326
-11.4,7,245.943341
-11.25,6,245.965324
-11.15,5,245.984326
-11.15,5,246.017406
-11.17,5,246.051406
-11.16,5,246.069405
-11.17,5,246.087405
-11.4,7,246.112414
-11.26,6,246.133927
-11.16,5,246.151926
-11.36,7,246.175926
-11.57,9,246.205933
-11.37,7,246.230444
-11.27,6,246.252439
-11.14,5,246.270443
-11.49,8,246.29744
-11.16,5,246.315957
-11.26,6,246.336964
-11.49,8,246.364966
-11.15,5,246.382964
-11.06,4,246.397963
-11.16,5,246.428478
-11.4,7,246.454478
-11.16,5,246.473478
-11.39,7,246.49706
-11.26,6,246.518524
-11.06,4,246.534637
-11.06,4,246.559638
-11.37,7,246.602805
-11.06,4,246.627064
-11.06,4,246.653608
-11.39,7,246.677608
-11.37,7,246.701615
-11.5,8,246.729122
-11.16,5,246.749123
-11.06,4,246.766124
-11.17,5,246.784122
-11.06,4,246.81013
-11.24,6,246.830639
-11.27,6,246.86764
-11.28,6,246.905644
-11.3,6,246.927939
-11.26,6,246.952555
-11.15,5,246.970554
-11.26,6,247.00856
-11.28,6,247.048071
-11.43,7,247.094072
-11.16,5,247.112075
-11.27,6,247.132584
-11.46,8,247.160588
-11.06,4,247.175586
-11.15,5,247.193585
-11.06,4,247.209592
-11.35,7,247.251784
-11.06,4,247.276783
-11.14,5,247.295785
-11.17,5,247.31379
-11.54,9,247.344302
-11.22,6,247.366301
-11.34,7,247.3903
-11.47,8,247.419818
-11.15,5,247.437816
-11.58,9,247.467818
-11.06,4,247.482816
-11.38,7,247.52634
-11.14,5,247.55764
-11.15,5,247.588194
-11.17,5,247.608244
-11.17,5,247.642307
-11.14,5,247.660301
-11.06,4,247.675302
-11.06,4,247.691301
-11.24,6,247.726818
-11.06,4,247.741816
-11.06,4,247.757817
-11.26,6,247.778818
-11.26,6,247.800815
-11.17,5,247.830332
-11.37,7,247.875333
-11.25,6,247.896331
-11.5,8,247.92385
-11.36,7,247.948403
-11.14,5,247.982409
-11.17,5,248.000612
-11.59,9,248.031131
-11.39,7,248.055716
-11.14,5,248.073714
-11.43,7,248.098713
-11.37,7,248.122227
-11.14,5,248.140229
-11.56,9,248.171229
-11.15,5,248.190229
-11.15,5,248.209234
-11.15,5,248.226745
-11.26,6,248.262744
-11.06,4,248.288744
-11.06,4,248.31575
-11.26,6,248.352258
-11.24,6,248.37326
-11.35,7,248.416767
-11.26,6,248.453776
-11.25,6,248.490776
-11.06,4,248.517286
-11.17,5,248.548293
-11.53,8,248.597903
-11.06,4,248.624959
-11.15,5,248.642959
-11.37,7,248.667732
-11.06,4,248.692814
-11.24,6,248.729333
-11.26,6,248.76633
-11.64,9,248.819846
-11.06,4,248.834846
-11.36,7,248.859843
-11.06,4,248.873846
-11.69,10,248.908848
-11.06,4,248.93336
-11.27,6,248.955359
-11.31,7,248.997146
-11.17,5,249.028203
-11.58,9,249.083201
-11.06,4,249.107207
-11.15,5,249.137717
-11.06,4,249.152717
-11.06,4,249.167716
-11.16,5,249.185718
-11.26,6,249.205722
-11.14,5,249.223232
-11.06,4,249.248232
-11.15,5,252.899509
-11.06,4,252.926021
-11.37,7,252.959022
-11.15,5,252.97802
-11.34,7,253.00304
-11.15,5,253.021538
-11.3,6,253.058399
-11.25,6,253.080961
-11.33,7,253.114989
-11.34,7,253.140034
-11.06,4,253.170032
-11.15,5,253.191042
-11.06,4,253.207042
-11.17,5,253.225545
-11.17,5,253.243546
-11.13,4,253.25855
-11.39,7,253.281546
-11.06,4,253.296546
-11.26,6,253.33242
-11.06,4,253.357419
-11.06,4,253.370419
-11.16,5,253.387431
-11.39,7,253.410424
-11.3,6,253.430933
-11.17,5,253.462932
-11.06,4,253.478935
-11.15,5,253.496936
-11.15,5,253.515949
-11.24,6,253.540462
-11.06,4,253.554459
-11.15,5,253.590463
-11.06,4,253.605476
-11.17,5,253.624987
-11.26,6,253.657808
-11.06,4,253.673072
-11.06,4,253.68866
-11.06,4,253.705677
-11.36,7,253.731197
-11.16,5,253.750767
-11.16,5,253.769777
-11.16,5,253.788774
-11.17,5,253.80778
-11.16,5,253.825294
-11.17,5,253.843294
-11.15,5,253.862292
-11.53,8,253.890293
-11.25,6,253.912297
-11.15,5,253.93481
-11.49,8,253.973809
-11.23,6,253.997809
-11.14,5,254.026352
-11.06,4,254.044348
-11.06,4,254.069916
-11.14,5,254.088917
-11.06,4,254.105924
-11.06,4,254.124439
-11.4,7,254.151439
-11.45,8,254.181103
-11.37,7,254.207108
-11.15,5,254.225246
-11.14,5,254.244247
-11.17,5,254.262256
-11.06,4,254.277246
-11.58,9,254.308257
-11.26,6,254.33045
-11.16,5,254.349451
-11.14,5,254.367451
-11.14,5,254.38545
-11.16,5,254.403456
-11.39,7,254.428966
-11.28,6,254.450964
-11.06,4,254.465967
-11.28,6,254.487966
-11.06,4,254.51297
-11.06,4,254.539479
-11.06,4,254.56448
-11.17,5,254.594478
-11.15,5,254.613485
-11.34,7,254.637993
-11.06,4,254.652994
-11.17,5,254.674443
-11.16,5,254.706236
-11.06,4,254.724314
-11.58,9,254.759971
-11.14,5,254.778214
-11.06,4,254.80422
-11.58,9,254.835307
-11.06,4,254.851305
-11.26,6,254.872309
-11.17,5,254.891305
-11.17,5,254.910312
-11.06,4,254.92582
-11.24,6,254.95082
-11.14,5,254.968821
-11.15,5,254.98782
-11.06,4,255.00282
-11.16,5,255.021345
-11.06,4,255.036338
-11.52,8,255.064339
-11.06,4,255.080338
-11.06,4,255.095156
-11.06,4,255.111168
-11.06,4,255.12623
-11.26,6,255.150237
-11.16,5,255.168237
-11.15,5,255.187237
-11.06,4,255.201239
-11.06,4,255.239756
-11.37,7,255.275759
-11.06,4,255.301753
-11.14,5,255.320243
-11.06,4,255.335244
-11.3,6,255.356245
-11.16,5,255.374244
-11.06,4,255.390244
-11.15,5,255.40825
-11.3,6,255.429757
-11.28,6,255.450757
-11.37,7,255.475759
-11.17,5,255.50776
-11.25,6,255.528272
-11.85,11,255.566272
-11.3,6,255.588273
-11.24,6,255.611281
-11.06,4,255.635787
-11.15,5,255.666788
-11.06,4,255.681949
-11.3,6,255.719564
-11.48,8,255.752186
-11.25,6,255.790761
-11.06,4,255.811765
-11.25,6,255.838288
-11.14,5,255.872292
-11.27,6,255.89829
-11.15,5,255.916295
-11.14,5,255.935804
-11.06,4,255.951803
-11.15,5,255.970805
-11.06,4,255.985807
-11.06,4,256.002804
-11.16,5,256.022326
-11.06,4,256.049325
-11.16,5,256.081325
-11.06,4,256.109332
-11.17,5,256.130385
-11.14,5,256.152385
-11.71,10,256.188517
-11.26,6,256.21152
-11.27,6,256.233033
-11.14,5,256.267576
-11.06,4,256.283575
-11.4,7,256.30958
-11.14,5,256.341091
-11.06,4,256.367091
-11.54,9,256.421605
-11.06,4,256.436614
-11.06,4,256.452603
-11.68,10,256.486604
-11.27,6,256.508609
-11.17,5,256.527121
-11.3,6,256.54912
-11.06,4,256.564121
-11.06,4,256.579121
-11.06,4,256.605124
-11.15,5,256.639635
-11.35,7,256.664638
-11.06,4,256.679208
-11.5,8,256.708768
-11.45,8,256.737563
-11.06,4,256.755719
-11.06,4,256.776722
-11.4,7,256.804209
-11.15,5,256.823731
-11.48,8,256.855299
-11.06,4,256.870298
-11.26,6,256.895297
-11.35,7,256.920814
-11.27,6,256.945812
-11.34,7,256.973814
-11.17,5,256.993815
-11.37,7,257.018819
-11.25,6,257.040125
-11.25,6,257.063129
-11.62,9,257.118131
-11.06,4,257.144359
-11.06,4,257.170361
-11.15,5,257.202928
-11.28,6,257.243
-11.17,5,257.279002
-11.06,4,257.306006
-11.17,5,257.337517
-11.17,5,257.369519
-11.46,8,257.396517
-11.06,4,257.421031
-11.23,6,257.443031
-11.27,6,257.480032
-11.15,5,257.511036
-11.06,4,257.536377
-11.14,5,257.568379
-11.35,7,257.611382
-11.06,4,257.63589
-11.06,4,257.66189
-11.16,5,257.691891
-11.06,4,257.707023
-11.17,5,257.724534
-11.15,5,257.743418
-11.3,6,257.763979
-11.15,5,257.781263
-11.06,4,257.796261
-11.36,7,257.83934
-11.06,4,257.853341
-11.14,5,257.87225
-11.06,4,257.887264
-11.06,4,257.902256
-11.6,9,257.933013
-11.16,5,257.951012
-11.06,4,257.977014
-11.35,7,258.01902
-11.33,7,258.057536
-11.23,6,258.082535
-11.48,8,258.112538
-11.15,5,258.131047
-11.3,6,258.153048
-11.06,4,258.1676
-11.36,7,258.209605
-11.25,6,258.231722
-11.47,8,258.259712
-11.3,6,258.280291
-11.06,4,258.298278
-11.06,4,258.3228
-11.15,5,258.355795
-11.25,6,258.381797
-11.35,7,258.409802
-11.48,8,258.437315
-11.16,5,258.456317
-11.06,4,258.472316
-11.06,4,258.487317
-11.28,6,258.509323
-11.06,4,258.523834
-11.39,7,258.548832
-11.06,4,258.575831
-11.14,5,258.604834
-11.16,5,258.628348
-11.06,4,258.644348
-11.26,6,258.669348
-11.06,4,258.685347
-11.06,4,258.702347
-11.36,7,258.728436
-11.16,5,258.747016
-11.16,5,258.765389
-11.15,5,258.783499
-11.17,5,258.802498
-11.06,4,258.817502
-11.34,6,258.839186
-11.06,4,258.856193
-11.27,6,258.895738
-11.06,4,258.922251
-11.14,5,258.941251
-11.06,4,258.95625
-11.06,4,258.972253
-11.23,6,258.993251
-11.15,5,259.012259
-11.16,5,259.031746
-11.06,4,259.047747
-11.06,4,259.063747
-11.16,5,259.082747
-11.06,4,259.104745
-11.06,4,259.123263
-11.27,6,259.146264
-11.06,4,259.161264
-11.14,5,259.181263
-11.39,7,262.778099
-11.5,8,262.826474
-11.15,5,262.856593
-11.06,4,262.882595
-11.15,5,262.900595
-11.4,7,262.925402
-11.06,4,262.9394
-11.06,4,262.953954
-11.68,10,262.985954
-11.14,5,263.002954
-11.14,5,263.020959
-11.15,5,263.038466
-11.14,5,263.055467
-11.48,8,263.102467
-11.34,7,263.143981
-11.36,7,263.167981
-11.17,5,263.184981
-11.06,4,263.198994
-11.14,5,263.229495
-11.43,7,263.272159
-11.26,6,263.319751
-11.25,6,263.33926
-11.15,5,263.370259
-11.06,4,263.385259
-11.39,7,263.425773
-11.14,5,263.456773
-11.17,5,263.486773
-11.06,4,263.501772
-11.26,6,263.521778
-11.14,5,263.539287
-11.37,7,263.562287
-11.06,4,263.587287
-11.3,6,263.622294
-11.15,5,263.640809
-11.48,8,263.680809
-11.24,6,263.704809
